id_cliente,segmento_cliente,capital_social,idade_cnpj,serasa_contagem_negativacoes,serasa_contagem_protestos,serasa_socio_tem_negativacao,ifood_contagem_avaliacoes,ifood_faixa_preco,google_maps_avaliacao,google_maps_contagem_avaliacoes,google_maps_tem_website,inadimplente,tem_google_maps,tem_ifood,tem_credores,natureza_juridica_cod,fonte_cliente_1,fonte_cliente_2,fonte_cliente_4,fonte_cliente_5,uf_PE,municipio_CARPINA,municipio_CARUARU,municipio_FORTALEZA,municipio_IGARASSU,municipio_IPOJUCA,municipio_JABOATAO DOS GUARARAPES,municipio_OLINDA,municipio_PAULISTA,municipio_RECIFE,credor_alimentos_e_bebidas,credor_financeiro,credor_saúde,credor_bancos_e_financeiro,credor_tecnologia,credor_telecomunicações,credor_distribuição,cnae_divisao,cnae_secao,qtd_pedidos,valor_total_pedidos,valor_medio_pedido,valor_max_pedido,atraso_total,atraso_max,pedidos_com_atraso,score_serasa_negativo,presenca_digital,capital_por_ano,ticket_medio_alto,reputacao_google
5874602737837,Padaria,85000.0,16500.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1880.3,0,0.0
5875250528429,Pizza & Massas,600000.0,6500.0,0.0,0.0,0.0,0.0,0,4.25,3750.0,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33692.31,0,34.9766
5877234303149,Hotel,5500000.0,16500.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,205.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,55,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,121666.67,0,0.0
5877238235309,Hotel,150000.0,6500.0,0.0,0.0,1.0,0.0,0,2.5,2.5,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,55,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8423.08,0,3.1319
5877523972269,Restaurante Brasileiro,9000.0,6500.0,0.0,0.0,0.0,150.0,1,0.0,0.0,0.0,0.0,0,1,0,206.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,505.38,0,0.0
5877542125741,Restaurante Brasileiro,85000.0,16500.0,0.0,0.0,0.0,350.0,5,4.25,3750.0,1.0,0.0,1,1,0,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1880.3,0,34.9766
5888591429805,Pizza & Massas,85000.0,6500.0,2.0,0.0,0.0,1250.0,3,0.0,0.0,0.0,0.0,0,1,1,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,4773.08,0,0.0
5888594346157,Pizza & Massas,85000.0,6500.0,0.0,0.0,0.0,350.0,1,3.5,15.0,1.0,0.0,1,1,0,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4773.08,0,9.7041
5888833781933,Restaurante Brasileiro,25000.0,16500.0,0.0,0.0,1.0,350.0,4,0.0,0.0,0.0,0.0,0,1,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,553.03,0,0.0
5888882507949,Hotel,600.0,6500.0,32.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,55,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,33.69,0,0.0
5888941949101,Japonês & Chinês & Asiático,9000.0,16500.0,4.0,0.0,1.0,0.0,0,4.25,625.0,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,199.09,0,27.3672
5890323742893,Padaria,40000.0,6500.0,0.0,0.0,1.0,0.0,0,4.25,75.0,1.0,0.0,1,0,0,213.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2246.15,0,18.4056
5892204167341,Restaurante Brasileiro,100.5,6500.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5.64,0,0.0
5892513661101,Padaria,85000.0,6500.0,0.0,0.0,1.0,0.0,0,4.25,400.0,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4773.08,0,25.4743
5892583063725,Restaurante Brasileiro,9000.0,6500.0,19.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,1,1,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,505.38,0,0.0
5893380178093,Restaurante Brasileiro,25000.0,6500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1403.85,0,0.0
5893420056749,Restaurante Brasileiro,9000.0,6500.0,1.0,0.0,0.0,75.0,5,0.0,0.0,0.0,0.0,0,1,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,505.38,0,0.0
5893467635885,Restaurante Brasileiro,12500.0,16500.0,0.0,0.0,0.0,0.0,0,4.75,3750.0,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,276.52,0,39.0914
5893593235629,Japonês & Chinês & Asiático,150000.0,16500.0,0.0,0.0,1.0,750.0,4,4.25,1750.0,1.0,0.0,1,1,0,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3318.18,0,31.7388
5894711738541,Restaurante Brasileiro,9000.0,6500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,213.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,505.38,0,0.0
5896797159597,Distribuidor,150000.0,4500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,230.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,46,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12166.67,0,0.0
5897415229613,Restaurante Brasileiro,17500.0,6500.0,0.0,0.0,1.0,0.0,0,4.25,75.0,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,982.69,0,18.4056
5899570348205,Cafeteria,17500.0,6500.0,0.0,0.0,0.0,25.0,1,4.25,40.0,1.0,0.0,1,1,0,213.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,982.69,0,15.7827
5900863406253,Padaria,85000.0,6500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,213.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4773.08,0,0.0
5900953878701,Padaria,12500.0,16500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,213.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,276.52,0,0.0
5902145290413,Hambúrguer,40000.0,16500.0,2.0,1.0,1.0,0.0,0,4.25,1750.0,1.0,0.0,1,0,1,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,884.85,0,31.7388
5903969812653,Saudável,85000.0,4500.0,3.0,0.0,0.0,750.0,4,4.75,1750.0,1.0,0.0,1,1,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,6894.44,0,35.4727
5903977283757,Restaurante Brasileiro,85000.0,6500.0,2.0,0.0,1.0,350.0,4,4.25,1750.0,1.0,0.0,1,1,1,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,4773.08,0,31.7388
5905261232301,Lanches & Salgados,17500.0,16500.0,0.0,0.0,0.0,0.0,0,4.25,150.0,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,387.12,0,21.3234
5909284454573,Restaurante Brasileiro,85000.0,1025.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,30268.29,0,0.0
5909448392877,Pizza & Massas,25000.0,6500.0,0.0,0.0,1.0,7.5,1,0.0,0.0,0.0,0.0,0,1,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1403.85,0,0.0
5909518057645,Pizza & Massas,25000.0,6500.0,0.0,0.0,1.0,150.0,5,0.0,0.0,0.0,0.0,0,1,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1403.85,0,0.0
5909532901549,Mercearia & Mercado,40000.0,16500.0,126.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0,884.85,0,0.0
5910593732781,Japonês & Chinês & Asiático,85000.0,6500.0,0.0,0.0,0.0,75.0,3,4.25,400.0,1.0,0.0,1,1,0,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4773.08,0,25.4743
5911719149741,Restaurante Brasileiro,17500.0,6500.0,0.0,0.0,0.0,350.0,3,4.25,625.0,1.0,0.0,1,1,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,982.69,0,27.3672
5911790518445,Hotel,85000.0,6500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,55,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4773.08,0,0.0
5912647434413,Lanches & Salgados,85000.0,6500.0,14.0,0.0,1.0,0.0,0,4.75,2.5,1.0,0.0,1,0,0,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,93,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,4773.08,0,5.9506
5913301287085,Lanches & Salgados,9000.0,6500.0,2.0,1.0,0.0,0.0,1,4.25,400.0,1.0,0.0,1,1,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,505.38,0,25.4743
5913658032301,Hotel,25000.0,6500.0,0.0,0.0,0.0,0.0,0,2.5,2.5,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,55,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1403.85,0,3.1319
5917206610093,Mercearia & Mercado,6500.0,16500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,143.79,0,0.0
5917456433325,Bar,4000.0,16500.0,2.0,0.0,1.0,40.0,1,0.0,0.0,0.0,0.0,0,1,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,88.48,0,0.0
5919309332653,Padaria,85000.0,6500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4773.08,0,0.0
5919487656109,Restaurante Brasileiro,85000.0,16500.0,0.0,0.0,0.0,0.0,0,4.75,625.0,1.0,0.0,1,0,0,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1880.3,0,30.5869
5919554109613,Mercearia & Mercado,40000.0,16500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,213.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,884.85,0,0.0
5919865864365,Restaurante Brasileiro,150000.0,6500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8423.08,0,0.0
5925180080301,Padaria,85000.0,6500.0,0.0,0.0,1.0,0.0,0,4.75,150.0,1.0,0.0,1,0,0,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4773.08,0,23.8321
5926177833133,Padaria,17500.0,6500.0,0.0,0.0,0.0,0.0,0,4.25,400.0,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,982.69,0,25.4743
5926238912685,Hambúrguer,25000.0,6500.0,0.0,0.0,0.0,150.0,3,4.25,400.0,1.0,0.0,1,1,0,213.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1403.85,0,25.4743
5927744307373,Padaria,150000.0,16500.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3318.18,0,0.0
5928483946669,Padaria,150000.0,16500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3318.18,0,0.0
5929679847597,Doces & Confeitaria,9000.0,16500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199.09,0,0.0
5931548082349,Lanches & Salgados,85000.0,6500.0,14.0,0.0,1.0,0.0,0,4.75,2.5,1.0,0.0,1,0,0,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,93,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,4773.08,0,5.9506
5932249481389,Office - Escolas & Escritórios & Consultórios & Associações,60000.0,16500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,96,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1327.27,0,0.0
5932479250605,Padaria,25000.0,6500.0,0.0,3.0,0.0,0.0,0,4.25,25.0,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1403.85,0,13.8469
5933599588525,Padaria,5500000.0,6500.0,2.0,0.0,0.0,0.0,0,4.25,150.0,1.0,0.0,1,0,1,213.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,308846.15,0,21.3234
5934836777133,Doces & Confeitaria,4000.0,6500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,213.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,224.62,0,0.0
5939961364653,Mercearia & Mercado,17500.0,16500.0,1.0,2.0,1.0,0.0,0,3.5,15.0,1.0,0.0,1,0,1,213.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,387.12,0,9.7041
5940090765485,Doces & Confeitaria,12500.0,6500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,701.92,0,0.0
5941403648173,Bar,40000.0,16500.0,0.0,0.0,1.0,2.5,4,0.0,0.0,0.0,0.0,0,1,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,884.85,0,0.0
5941488451757,Doces & Confeitaria,17500.0,4500.0,0.0,0.0,1.0,0.0,0,4.75,40.0,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1419.44,0,17.6395
5941491925165,Doces & Confeitaria,17500.0,6500.0,0.0,0.0,1.0,0.0,0,4.75,15.0,1.0,0.0,1,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,982.69,0,13.1698
5943607492781,Mercearia & Mercado,5500000.0,16500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,213.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121666.67,0,0.0
5945241895085,Padaria,40000.0,16500.0,8.0,12.0,0.0,0.0,0,4.25,400.0,1.0,1.0,1,0,1,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,884.85,0,25.4743
5948999499949,Distribuidor,600000.0,6500.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,213.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,33692.31,0,0.0
5950138482861,Lanches & Salgados,1750.0,6500.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,1,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,98.27,0,0.0
5952056164525,Restaurante Brasileiro,5500000.0,6500.0,7.0,0.0,1.0,0.0,0,4.75,2.5,1.0,0.0,1,0,1,213.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,308846.15,0,5.9506
5953972601005,Mercearia & Mercado,5500000.0,6500.0,0.0,0.0,1.0,0.0,0,3.5,250.0,1.0,0.0,1,0,0,213.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,308846.15,0,19.3391
5954064482477,Restaurante Brasileiro,9000.0,6500.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,82,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,505.38,0,0.0
5958809911469,Mercearia & Mercado,150000.0,6500.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,206.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,8423.08,0,0.0
5958867288237,Distribuidor,85000.0,6500.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,213.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,4773.08,0,0.0
5962216636589,Padaria,60000.0,16500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,230.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1327.27,0,0.0
